Country,Year,Disease_Category,Disease_Name,Prevalence_Rate,Incidence_Rate,Mortality_Rate,Age_Group,Gender,Population_Affected,Healthcare_Access,Doctors_Per_1000,Hospital_Beds_Per_1000,Treatment_Type,Avg_Treatment_Cost_USD,Availability_of_Vaccines_Treatment,Recovery_Rate,DALYs,Improvement_in_5_Years,Per_Capita_Income_USD,Education_Index,Urbanization_Rate
Brazil,2019,Neurological,Multiple Sclerosis,13.860787078349768,5.3642530429849495,2.448342520539134,65+,Other,233865,48.88727965106767,7.948920474354539,8.641033433996814,Therapy,4692.54740024718,Yes,61.32586776586367,5051.174268850554,-2.0844802940699885,70617.06149711511,0.5460648010407432,59.652681847781935
Australia,2020,Respiratory,COVID-19,14.938705508819766,5.211388026674952,5.235873737852,0-18,Other,181192,41.88949837229226,1.1574407877147557,8.54835657484655,Combined,41642.24710713615,No,56.82092037264136,7877.564589016467,14.03559701558688,36599.53101658718,0.855199181357434,85.57177780424908
Canada,2020,Cardiovascular,Hypertension,9.037634195032402,0.29221404277799967,1.1801735247333072,19-35,Other,815876,55.46080332794376,5.736561027198904,4.453358147172693,Vaccination,30278.76760889962,No,91.54804831826951,635.7525546686489,6.304448907330194,26655.014674989685,0.5477003849537763,68.52820485941265
Spain,2010,Infectious,Influenza,0.5946250944768702,2.896445380242231,5.453025865228694,0-18,Female,70187,50.3224401685627,3.4036396839935303,14.749239982799088,Medication,8862.46156287465,No,70.04764656684189,8590.543110454439,15.316140707516915,38417.5365572872,0.6808407245084156,74.32082229178093
Italy,2014,Neurological,Multiple Sclerosis,1.3157152927652118,0.6265348805247799,0.5663110154813417,51-65,Male,286663,86.68305528088656,9.924316585110143,6.774112418860966,Therapy,19072.56737507755,Yes,84.27591356840037,2694.499378888688,-1.5475907489626306,64163.183890616434,0.5322150998542945,44.57914272046255
Brazil,2016,Neurological,Multiple Sclerosis,7.275676921107379,9.011532039331788,2.745959268381059,36-50,Female,575395,57.07121376901783,2.4124301592603636,10.919533503752476,Combined,4243.077004258313,No,76.8534071866444,1775.0267724149874,4.563556916673125,73928.10132658352,0.7388737565503525,67.23819321101308
Canada,2015,Infectious,HIV,6.151962992381141,7.279709311572841,6.789017866426901,36-50,Other,235762,54.46919287323018,4.940611900252961,4.618395662463866,Therapy,38872.82535487386,No,58.6196587396103,419.70572395187156,-0.49925784724616307,9919.10060684966,0.7458163566687408,82.94024990995436
South Korea,2023,Cardiovascular,Heart Disease,9.132041856148337,9.96154018490983,6.216901194011165,36-50,Other,549569,98.69369608449307,9.730236901778044,6.942683248875981,Combined,37269.46209886617,Yes,84.32819056245049,8357.323680528392,-3.470110767002808,44638.90635092599,0.38282887695277046,87.29927990552711
India,2011,Chronic,Arthritis,6.638832364699323,3.09149550672235,5.193609650293994,19-35,Male,151865,48.85364568108821,2.917874749992216,12.63711614434249,Combined,24562.527908037206,No,70.61813112106101,695.1413796696663,18.883690944917927,52978.2635013695,0.6919230323925816,79.66433142388976
UK,2020,Respiratory,Tuberculosis,14.017745054145117,8.797009892793412,6.976621491338299,65+,Female,428903,45.014913717490046,8.262078298898466,12.880363822217255,Vaccination,22655.618125894678,No,64.0996783703608,9548.861116592161,13.166213823597488,6310.707087132418,0.5318118172853645,63.021529933737284
Italy,2013,Neurological,Multiple Sclerosis,8.067621759661316,6.070237252531569,5.703229398960383,36-50,Other,282460,58.031822245100045,3.1873543843260026,2.893631937251523,Surgery,23224.888507605134,Yes,94.23221596863846,5691.935959244178,3.140131937206025,18593.61813765161,0.8158481804160618,54.161193811460265
Spain,2020,Cardiovascular,Heart Disease,10.436518315790389,4.585941528345688,4.203063331165343,65+,Male,975431,63.90032905479174,1.677372713347257,5.965379567179269,Therapy,1969.5922558996203,Yes,50.293305291745504,7016.963530778859,1.1537592521497153,9692.118582960722,0.3946899763898322,61.40332616402587
Japan,2011,Respiratory,Bronchitis,13.457630562373199,2.303473801757488,7.839768253047715,36-50,Other,337059,84.86502648099571,1.3847966696981575,3.844106131474473,Medication,18475.423857543083,No,69.83861686725267,7280.573178361164,0.10804792602416136,26777.69224471069,0.838459754931951,70.88795816981175
Italy,2020,Infectious,Malaria,2.28839094991479,7.4100824363328135,5.589363030335624,51-65,Other,309698,96.37119120457089,9.538648973448133,13.463758136091302,Medication,6512.348670487466,Yes,64.72508772181206,2997.5764387787085,-3.9247386763407426,20405.37226148584,0.6069133216731901,40.31903421341699
India,2010,Neurological,Alzheimer's,3.5230463463660757,9.05099341415257,4.850800696822724,36-50,Male,1207,85.05695115369329,2.916040643355655,11.554059089014723,Surgery,9321.138873952208,No,52.66949505344932,8083.937644305797,-2.433266004546293,41510.022710142046,0.4533119506704528,90.16040912905885
USA,2012,Chronic,Diabetes,1.6990480410628246,2.4295531409461706,3.330077431533161,65+,Male,1073,82.87166972803743,3.627594882448925,8.886354842127473,Medication,48109.62376339558,Yes,53.94074021380305,9467.782692648885,-2.427320813315821,54150.61187553388,0.5007973150084144,58.904484686845805
Japan,2012,Infectious,HIV,2.180612148525693,1.8363643162387644,7.229058738774498,19-35,Other,811859,98.49542632001345,9.702189374342025,10.101176848675737,Therapy,13163.08195577215,Yes,58.44205780176361,3761.525985287092,11.65662448827402,68166.3160363297,0.3030065504528847,83.82439154451795
Brazil,2021,Neurological,Multiple Sclerosis,7.737501107320074,6.992596958548183,2.4361018552794436,51-65,Male,513672,85.15646060494319,6.9165207543477605,13.798167041204124,Medication,24232.886226288156,No,74.74498660677574,8369.958967376442,9.867690614135787,27823.178623486805,0.8699455957785558,69.39615014145953
Japan,2016,Cardiovascular,Hypertension,4.885570958615213,9.77203431098264,0.1728347942661312,65+,Other,434545,48.23245788083045,5.393142581233253,5.245856676487362,Therapy,44400.8447118284,No,63.84953411666952,7743.194171577051,9.204834757590156,8780.481916233344,0.4349848798121594,76.42038280031151
Germany,2010,Respiratory,COVID-19,6.405275308948648,7.524555500930372,1.6542501272156438,0-18,Female,130513,67.23025455624258,4.9187949194452205,1.1914500929635312,Combined,20733.220058360155,Yes,91.05509158778918,5936.999133434139,13.361575240148763,5288.612673424407,0.8458420262735622,81.77237108413053
India,2018,Respiratory,Bronchitis,14.73909849373152,2.9173493165717246,0.9651881863446373,36-50,Other,863779,69.70677257974683,1.4370782663918407,1.3689747269586163,Vaccination,26478.04516699651,No,61.75881912941729,3739.398182030898,1.2793063993509088,68341.37558956284,0.811778257977088,55.83504448994026
South Korea,2020,Neurological,Alzheimer's,2.4348947821596267,4.257558699063078,2.6200508159672693,51-65,Male,600065,57.9838088619579,8.55050341466186,1.653622267023361,Surgery,8522.507610442595,No,85.29083872433961,4210.334409239517,3.561875226157653,70860.16359315986,0.5094467393812048,73.33456929938447
Australia,2015,Infectious,Malaria,8.158099854891326,3.9047445910378804,6.6244415519217945,19-35,Female,857937,49.69225010555501,7.858325090770311,2.798732762271668,Surgery,14325.461686006704,Yes,60.30845715174933,3145.3243401681702,-1.8324580590712913,12574.449517500181,0.4265471095319331,81.34049970129803
Canada,2013,Chronic,Diabetes,1.5731802102993995,8.53574067866575,5.247084514383559,0-18,Male,565760,81.99269113004718,1.8162778314053591,8.992239575097868,Medication,25355.096578235985,Yes,52.08507557593797,4320.077759595293,9.692771601595295,5763.193955363306,0.5559652766502426,82.40095373599462
Italy,2012,Cardiovascular,Stroke,4.845595067631791,7.736570710835016,1.434946654946329,36-50,Other,924393,56.37218479634505,4.181114441719679,14.735210929883293,Therapy,18308.584152700532,No,62.96646453843515,9897.306491382647,18.32263898259434,65019.91186369997,0.8601398105666447,62.8801793674351
Germany,2012,Neurological,Alzheimer's,7.960136262751519,5.930856804139049,6.331691596629474,51-65,Male,420673,76.85464111596932,8.968689251420797,6.8788428416468435,Vaccination,2008.959462538579,Yes,91.04085775656138,3697.806220483804,16.57844582563311,53054.60400154473,0.8130717759720776,80.06833202581922
Russia,2011,Cardiovascular,Stroke,14.204813014883532,2.8220951929293423,4.083336942185282,65+,Other,172859,59.03279480792431,3.127972918503311,10.97383104328355,Medication,20101.368765683692,Yes,54.03030602043974,6688.546560150491,8.874970284756422,46710.83639804563,0.5931709424122353,56.604510834274464
Japan,2011,Respiratory,Bronchitis,5.929300497123896,9.386086424448356,4.150445530534546,36-50,Male,665066,69.8679435059854,6.501104466976653,12.090479828240706,Vaccination,40773.77762369582,No,66.88028747905057,3264.10368981334,11.115193262503837,44990.22311124633,0.6273291103214451,46.83463693511898
Germany,2023,Chronic,Diabetes,1.0671097735985804,6.567820725214551,2.960686229748899,51-65,Male,432903,59.8861154008591,5.391423144241626,12.219558413284405,Therapy,5891.366205023134,No,50.39282392946688,4719.812583320542,19.807724362452998,63031.99758229555,0.5451877954263407,46.21064299983084
France,2021,Cardiovascular,Stroke,5.883605574608722,9.707718799773646,6.930469282093985,36-50,Other,536808,64.29375042417412,8.366695422654256,7.206147450271773,Medication,1034.696579467063,No,80.8819839389089,929.3625842921363,7.933868040832078,26998.579568490695,0.8668535799245018,67.81361979966114
India,2022,Neurological,Multiple Sclerosis,2.2715435205222683,5.843158627116105,2.614785700460762,51-65,Female,132351,83.19192465198363,1.3244815370111838,8.699243889060948,Medication,6023.2675620796235,No,96.1952294516,7656.018935366891,16.764705301695784,34183.59875355345,0.893350828784887,61.07930665153384
Canada,2019,Chronic,Diabetes,3.5268452380425352,8.229808307799779,0.8437041092905404,65+,Other,589593,92.14566950284637,8.345323793457743,5.602554986238748,Vaccination,34374.82271294851,Yes,68.83394263999345,6644.142027621914,7.516431560077844,10838.834525442544,0.47349202608492846,52.78467485369739
China,2014,Infectious,HIV,9.309550285158357,8.149743256005815,2.491559052378366,36-50,Female,618386,70.01599805918433,2.22147254839187,10.630054181670186,Medication,39752.767475046545,No,78.26897870596804,3540.1015806851115,-3.8032902619918803,47459.72668034243,0.8698325149016162,61.51481871062636
USA,2018,Neurological,Parkinson's,1.1046156064348571,3.4395548906525617,5.751293015516297,51-65,Female,186079,76.0048126421834,1.1356526161053797,6.360144513628381,Vaccination,2531.455124220718,Yes,72.16194082383524,5295.962353422462,18.36653605132199,77060.86409757666,0.8702533623290252,62.65138287844971
Japan,2011,Cardiovascular,Hypertension,7.024383968125557,9.643805157276558,5.294896905746298,0-18,Female,681491,91.00017965612838,6.35950718944158,5.354890108251468,Therapy,44388.790086445086,No,97.69320625454549,8734.996176688004,-2.2029930446194705,26288.766028598893,0.5840664788063581,70.44652366305752
India,2011,Chronic,Cancer,9.180977631560388,0.3172205292158835,1.5853355130732651,19-35,Female,776200,48.450121664285504,3.3277697550434047,9.782244150832462,Vaccination,31403.53554291901,Yes,86.06393442114442,539.8838850444951,12.604700228152701,74693.730232642,0.5489411311703449,43.185674501201376
China,2021,Neurological,Parkinson's,6.385690046275704,7.7102379967974,0.9830959629290421,51-65,Other,958733,49.56968104147509,7.383496050471507,5.7775761103030625,Therapy,25954.754288036507,Yes,52.16692708260077,9309.143317802515,0.9489738014526141,59690.55502050196,0.8215828326441488,89.94115566705338
China,2015,Chronic,Diabetes,0.3849826242935823,9.659015149064034,5.320839491373796,51-65,Other,778839,61.194980301039486,5.2280485898406654,6.711991694028888,Therapy,12754.235211883477,No,55.32750863561286,4760.916064476546,17.52591743228382,22540.96421731038,0.8658349407696273,60.471064070575
Russia,2022,Chronic,Diabetes,14.784238417852695,3.4551912125088564,5.443377001673807,51-65,Female,356635,58.235028557455536,6.4497163637578625,10.952231248197553,Combined,18647.845705308937,Yes,73.05356077100491,8610.588514514644,0.012220886515692087,54714.076722671205,0.5414276883488224,73.84585329673544
Spain,2019,Chronic,Diabetes,5.5700249333739755,6.516294819130622,2.992582133963509,36-50,Female,918794,98.19604808034285,7.207356952833172,12.946683101695088,Vaccination,47353.96630670944,Yes,80.95555053454322,8628.680954490781,-1.4981403429679556,32467.54858562214,0.5953211518294013,56.852022848449245
Canada,2011,Cardiovascular,Heart Disease,11.700800085305678,5.666010173457685,6.75813092987973,19-35,Female,956152,73.28142652392691,9.342351311711308,7.087222696746228,Surgery,45586.16703894638,No,64.22939855326871,681.2515403421684,5.967823946558287,14172.651562816394,0.5005395162898834,81.89217560733111
Germany,2021,Neurological,Alzheimer's,4.952132733593053,7.638922365797584,7.827821110019343,36-50,Female,405281,70.91049104958353,8.407993354000908,8.310800124233285,Combined,31310.681219738886,No,83.05759077276632,7837.786261752984,7.417019132575968,11954.128083613792,0.4253666054191878,65.22831860187237
China,2013,Respiratory,COVID-19,7.17774967920194,8.675161424286019,1.7245972652502237,51-65,Female,131351,74.14439974642761,5.456008041124863,11.449355085890131,Combined,28987.66976162565,No,78.24974441269953,7355.387122322483,15.473187123392545,6292.063131029042,0.8977282454548265,57.69873259982006
France,2015,Respiratory,Bronchitis,5.888108274903848,6.070141236065525,4.658842854077624,51-65,Female,933906,91.6341081369096,4.942142936961658,4.149277052017463,Vaccination,10606.178741436639,Yes,71.31953631828847,527.6161153471237,14.060068910477877,64835.636366350154,0.4132978683633113,93.00944424221663
Russia,2014,Cardiovascular,Stroke,5.203834519693154,8.177455405176424,0.14223599913111942,19-35,Male,615191,54.36931836098633,6.892084761545009,6.810080347940932,Combined,47668.599038797416,Yes,78.53255426523461,9411.32491652936,3.206720344735489,71363.73200218497,0.7885069503960638,87.58638197395928
India,2010,Cardiovascular,Stroke,0.42558552039590325,3.1916272013036266,5.73312972860767,0-18,Female,287251,70.14706946355071,7.601807099932828,12.36039821919446,Combined,37794.046484141385,Yes,94.9067129480382,6382.027536929391,4.623745317629975,41190.37368769863,0.5523502377719428,49.91807805409496
Russia,2015,Chronic,Diabetes,5.4643119740321024,2.3630118811776875,3.3728286971502106,36-50,Male,500488,55.9868283749389,2.5538819306951286,13.522763009021777,Medication,19174.75892697465,Yes,61.91700279824394,1758.586685238788,9.416759039762153,43994.43175274804,0.35019848253732083,78.53520398669033
UK,2010,Neurological,Alzheimer's,13.353400856952998,4.363610126375118,1.6268268925350025,0-18,Other,346686,86.05400234716666,1.2927204603811044,10.028663817465596,Therapy,40809.99270063092,Yes,88.7693847481752,1318.662224268333,8.789400638006697,56868.96802141411,0.49495828503374595,81.48754525692544
UK,2012,Neurological,Multiple Sclerosis,10.386860745045887,6.809592335849754,6.042553181938572,51-65,Other,931533,85.84980003927187,5.091875666335445,6.507535321737876,Surgery,10672.545647116409,Yes,50.58590065769786,5663.532624239484,16.55116493374868,57568.12794305925,0.34987962682813,41.90062790246614
Australia,2019,Infectious,Hepatitis,2.266800600522054,1.953744794493364,6.504125500693037,51-65,Female,283079,96.48835339824691,1.8950781004820967,9.482918302999037,Vaccination,10740.10982618379,No,54.15511796303334,682.4592182511211,6.8118448139038925,29309.581502576453,0.8891698290807282,92.85300368621658
Russia,2014,Infectious,Malaria,8.908209568878814,6.835486702303726,0.9782153592899047,65+,Other,725171,66.36250153095047,3.4546016581700627,3.5037878592454046,Medication,39568.965604395824,No,96.53459086321486,1727.6559779257736,17.337725184957222,16938.639479667116,0.45912023275131053,52.813479755863625
Australia,2023,Respiratory,Bronchitis,13.394239813238185,4.001527120863466,0.4238665185204685,65+,Other,109507,49.36041206962518,6.262656394266957,1.410141382885693,Surgery,28009.46824527097,Yes,84.18870457728082,9489.676835195587,0.12679189933368828,37281.29083896498,0.7476217391309838,89.96057169337006
